Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Users,Containers
1698170223,1000,,Aggregated,271.7,218.6,250.0,1300.0,2200.0,2800.0,5000.0,7000.0,9400.0,11000.0,15000.0,17000.0,18000.0,18342,11055,250.0,1570.644910004401,2.561399989644997,17931.794200005243,129822.62408679532,1000,2
1698170224,1000,,Aggregated,268.7,218.4,240.0,1300.0,2200.0,2900.0,5000.0,7000.0,9500.0,11000.0,15000.0,17000.0,18000.0,18608,11272,240.0,1574.300505567539,2.561399989644997,17931.794200005243,129007.46490756664,1000,2
1698170225,1000,,Aggregated,274.3,221.7,230.0,1300.0,2200.0,2900.0,5000.0,7000.0,9500.0,11000.0,15000.0,17000.0,18000.0,18890,11508,230.0,1569.3281882213248,2.561399989644997,17931.794200005243,127835.52445738486,1000,2
1698170226,1000,,Aggregated,272.9,219.3,230.0,1300.0,2200.0,2900.0,5000.0,7100.0,9600.0,11000.0,15000.0,17000.0,18000.0,19168,11733,230.0,1573.4633518520873,2.561399989644997,17931.794200005243,126930.30681343906,1000,2
1698170227,1000,,Aggregated,274.3,221.0,220.0,1300.0,2200.0,3000.0,5000.0,7100.0,9600.0,11000.0,15000.0,17000.0,18000.0,19444,11956,220.0,1577.2091867414474,2.561399989644997,17931.794200005243,126283.17702118904,1000,2
1698170228,1000,,Aggregated,275.4,223.1,220.0,1300.0,2200.0,3000.0,5000.0,7100.0,9600.0,11000.0,15000.0,17000.0,18000.0,19709,12164,220.0,1587.3742513674342,2.561399989644997,17931.794200005243,125606.29489065908,1000,2
1698170229,1000,,Aggregated,272.9,220.0,210.0,1300.0,2200.0,3000.0,5000.0,7100.0,9700.0,11000.0,15000.0,17000.0,18000.0,19992,12400,210.0,1587.2188526110842,2.561399989644997,17931.794200005243,124727.72288915566,1000,2
1698170230,1000,,Aggregated,273.4,221.4,220.0,1300.0,2300.0,3100.0,5000.0,7200.0,9700.0,11000.0,15000.0,17000.0,18000.0,20304,12655,220.0,1604.693150320171,2.561399989644997,17931.794200005243,123818.7688140268,1000,2
1698170231,1000,,Aggregated,275.1,223.7,220.0,1300.0,2300.0,3100.0,5000.0,7100.0,9700.0,11000.0,15000.0,17000.0,18000.0,20612,12920,220.0,1610.0756846254972,2.561399989644997,17931.794200005243,122651.26892101688,1000,2
1698170232,1000,,Aggregated,275.1,224.5,220.0,1400.0,2400.0,3100.0,5000.0,7200.0,9700.0,11000.0,15000.0,17000.0,18000.0,20861,13109,220.0,1615.7840806721003,2.561399989644997,17931.794200005243,122223.17736446,1000,2
1698170233,1000,,Aggregated,276.3,225.7,220.0,1400.0,2400.0,3100.0,5000.0,7200.0,9700.0,11000.0,15000.0,17000.0,18000.0,21116,13315,220.0,1616.8910875923766,2.561399989644997,17931.794200005243,121383.0682420913,1000,2
1698170234,1000,,Aggregated,278.8,225.8,230.0,1400.0,2400.0,3100.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,21396,13554,230.0,1621.7699843896385,2.561399989644997,17931.794200005243,120530.7705178538,1000,2
1698170235,1000,,Aggregated,275.1,224.3,220.0,1400.0,2400.0,3100.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,21693,13787,220.0,1622.2436317337676,2.561399989644997,17931.794200005243,119739.3714101323,1000,2
1698170236,1000,,Aggregated,277.2,227.4,220.0,1400.0,2500.0,3100.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,21952,13993,220.0,1623.5776970162503,2.561399989644997,17954.369300001417,119099.82807944606,1000,2
1698170237,1000,,Aggregated,277.9,227.6,220.0,1400.0,2500.0,3100.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,22215,14220,220.0,1625.4690266847012,2.561399989644997,17954.369300001417,118112.10083277064,1000,2
1698170238,1000,,Aggregated,274.8,223.8,210.0,1400.0,2500.0,3100.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,22533,14473,210.0,1624.920637984314,2.561399989644997,17954.369300001417,117509.92189233568,1000,2
1698170239,1000,,Aggregated,280.0,229.1,210.0,1400.0,2500.0,3200.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,22780,14663,210.0,1631.9954834899277,2.561399989644997,17954.369300001417,117149.7870500439,1000,2
1698170240,1000,,Aggregated,277.6,225.7,210.0,1400.0,2500.0,3200.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,23075,14911,210.0,1627.3995551722887,2.561399989644997,17954.369300001417,116299.03674972914,1000,2
1698170241,1000,,Aggregated,279.2,227.5,210.0,1400.0,2500.0,3200.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,23362,15145,210.0,1632.566685420791,2.561399989644997,17954.369300001417,115654.30737950518,1000,2
1698170242,1000,,Aggregated,272.5,221.2,210.0,1400.0,2500.0,3200.0,5000.0,7300.0,9800.0,11000.0,15000.0,17000.0,18000.0,23581,15298,210.0,1639.6299183665062,2.561399989644997,17954.369300001417,115597.08532292947,1000,2
1698170243,1000,,Aggregated,275.6,223.8,200.0,1400.0,2500.0,3200.0,5000.0,7200.0,9800.0,11000.0,15000.0,17000.0,18000.0,23893,15557,200.0,1636.6662127569016,2.561399989644997,17954.369300001417,114798.83513999917,1000,2
1698170244,1000,,Aggregated,275.4,223.4,200.0,1400.0,2500.0,3200.0,5000.0,7300.0,9800.0,11000.0,15000.0,17000.0,18000.0,24171,15787,200.0,1634.6237179512902,2.561399989644997,17954.369300001417,114170.63249348392,1000,2
1698170245,1000,,Aggregated,275.0,221.2,190.0,1400.0,2500.0,3200.0,5000.0,7300.0,9800.0,11000.0,15000.0,17000.0,18000.0,24436,15989,190.0,1632.9098437142204,2.561399989644997,17954.369300001417,113709.31216238336,1000,2
1698170246,1000,,Aggregated,274.3,220.9,190.0,1300.0,2500.0,3200.0,5000.0,7300.0,9800.0,11000.0,15000.0,17000.0,18000.0,24712,16213,190.0,1630.3065777679112,2.561399989644997,17954.369300001417,113265.91773227582,1000,2
1698170247,1000,,Aggregated,273.2,218.9,180.0,1300.0,2500.0,3300.0,5100.0,7300.0,9900.0,11000.0,15000.0,17000.0,18000.0,24976,16424,180.0,1632.2181582879762,2.561399989644997,17954.369300001417,112815.76393337605,1000,2
1698170248,1000,,Aggregated,275.1,221.1,180.0,1300.0,2500.0,3300.0,5200.0,7300.0,9900.0,11000.0,15000.0,17000.0,18000.0,25278,16668,180.0,1639.0318759910035,2.561399989644997,17954.369300001417,112269.0162987578,1000,2
1698170249,1000,,Aggregated,272.6,218.1,180.0,1300.0,2500.0,3300.0,5200.0,7400.0,9900.0,11000.0,15000.0,17000.0,18000.0,25545,16886,180.0,1636.628144047782,2.561399989644997,17954.369300001417,111680.10350362108,1000,2
1698170250,1000,,Aggregated,273.1,219.6,180.0,1300.0,2500.0,3300.0,5300.0,7400.0,9900.0,11000.0,15000.0,17000.0,18000.0,25846,17121,180.0,1648.6804008047916,2.561399989644997,17954.369300001417,111495.19287317188,1000,2
1698170251,1000,,Aggregated,270.9,216.8,180.0,1300.0,2500.0,3400.0,5300.0,7500.0,10000.0,11000.0,15000.0,17000.0,18000.0,26093,17320,180.0,1661.815075909278,2.561399989644997,17954.369300001417,111066.57712796536,1000,2
1698170252,1000,,Aggregated,274.4,219.5,190.0,1300.0,2600.0,3400.0,5300.0,7500.0,10000.0,11000.0,15000.0,17000.0,18000.0,26399,17572,190.0,1665.7490212470414,2.561399989644997,17954.369300001417,110390.75328610932,1000,2
1698170253,1000,,Aggregated,271.5,216.3,190.0,1400.0,2600.0,3400.0,5300.0,7500.0,10000.0,11000.0,15000.0,17000.0,18000.0,26644,17756,190.0,1669.658100679351,2.561399989644997,17954.369300001417,110140.5709728269,1000,2
1698170254,1000,,Aggregated,273.6,218.6,180.0,1300.0,2600.0,3400.0,5300.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,26931,18000,180.0,1667.2046504029047,2.561399989644997,17954.369300001417,109497.61999183096,1000,2
1698170255,1000,,Aggregated,272.8,219.1,180.0,1400.0,2600.0,3400.0,5300.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,27206,18216,180.0,1671.6538433764883,2.561399989644997,17954.369300001417,109047.21366610308,1000,2
1698170256,1000,,Aggregated,273.5,218.2,180.0,1400.0,2600.0,3400.0,5200.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,27472,18433,180.0,1677.202023001627,2.561399989644997,17954.369300001417,108634.07043535236,1000,2
1698170257,1000,,Aggregated,271.7,217.8,180.0,1400.0,2600.0,3400.0,5200.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,27726,18642,180.0,1679.8041105821528,2.561399989644997,17954.369300001417,108376.15462021208,1000,2
1698170258,1000,,Aggregated,273.0,219.1,180.0,1400.0,2600.0,3400.0,5200.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,28041,18908,180.0,1675.7001958346912,2.561399989644997,17954.369300001417,107803.63574765522,1000,2
1698170259,1000,,Aggregated,272.7,219.9,180.0,1400.0,2600.0,3500.0,5200.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,28288,19103,180.0,1679.9022452559566,2.561399989644997,17954.369300001417,107548.3248020362,1000,2
1698170260,1000,,Aggregated,273.2,220.5,170.0,1400.0,2600.0,3500.0,5200.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,28606,19369,170.0,1679.155758589127,2.561399989644997,17954.369300001417,106988.59879046354,1000,2
1698170261,1000,,Aggregated,274.3,222.7,170.0,1400.0,2600.0,3500.0,5200.0,7500.0,10000.0,12000.0,15000.0,17000.0,18000.0,28866,19569,170.0,1681.8241650003674,2.561399989644997,17954.369300001417,106683.06942423612,1000,2
1698170262,1000,,Aggregated,274.3,223.0,170.0,1300.0,2600.0,3500.0,5200.0,7600.0,10000.0,12000.0,15000.0,18000.0,18000.0,29109,19747,170.0,1683.618619375475,2.561399989644997,17954.369300001417,106653.84118313924,1000,2
1698170263,1000,,Aggregated,272.2,220.8,170.0,1300.0,2700.0,3500.0,5200.0,7600.0,10000.0,12000.0,15000.0,18000.0,18000.0,29406,19987,170.0,1684.085281840462,2.561399989644997,17954.369300001417,106261.39695980411,1000,2
1698170264,1000,,Aggregated,273.4,220.9,170.0,1300.0,2700.0,3500.0,5200.0,7600.0,10000.0,12000.0,15000.0,18000.0,18000.0,29679,20213,170.0,1682.9745808349603,2.561399989644997,17954.369300001417,105848.41072812426,1000,2
1698170265,1000,,Aggregated,273.0,220.5,170.0,1300.0,2700.0,3500.0,5200.0,7600.0,10000.0,12000.0,15000.0,18000.0,18000.0,29970,20449,170.0,1687.2017157591208,2.561399989644997,17954.369300001417,105348.95035035037,1000,2
1698170266,1000,,Aggregated,273.1,220.5,170.0,1400.0,2700.0,3600.0,5200.0,7600.0,10000.0,12000.0,15000.0,17000.0,18000.0,30255,20687,170.0,1697.6733489671424,2.561399989644997,17954.369300001417,104802.47876384069,1000,2
1698170267,1000,,Aggregated,272.2,219.5,170.0,1400.0,2700.0,3600.0,5200.0,7600.0,10000.0,12000.0,15000.0,17000.0,18000.0,30503,20877,170.0,1698.9996053732698,2.561399989644997,17954.369300001417,104595.1280529784,1000,2
1698170268,1000,,Aggregated,274.8,222.7,170.0,1300.0,2700.0,3600.0,5200.0,7600.0,10000.0,12000.0,15000.0,17000.0,18000.0,30794,21112,170.0,1697.5783390303664,2.561399989644997,17954.369300001417,104256.67324803534,1000,2
1698170269,1000,,Aggregated,275.1,221.9,170.0,1400.0,2700.0,3600.0,5200.0,7600.0,10000.0,12000.0,15000.0,17000.0,18000.0,31061,21324,170.0,1703.4783544928057,2.561399989644997,17954.369300001417,103857.4523679212,1000,2
1698170270,1000,,Aggregated,273.1,219.3,170.0,1400.0,2700.0,3600.0,5200.0,7600.0,10000.0,12000.0,15000.0,17000.0,18000.0,31368,21573,170.0,1703.9172830751422,2.561399989644997,17954.369300001417,103411.24324152002,1000,2
1698170271,1000,,Aggregated,274.7,219.6,170.0,1400.0,2800.0,3600.0,5200.0,7600.0,10000.0,12000.0,15000.0,17000.0,18000.0,31626,21772,170.0,1704.2314418421884,2.561399989644997,17954.369300001417,103166.45756655915,1000,2
1698170272,1000,,Aggregated,273.6,218.7,160.0,1400.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,31908,21991,160.0,1705.6368122352046,2.561399989644997,17954.369300001417,102964.85721449168,1000,2
1698170273,1000,,Aggregated,276.7,221.8,160.0,1400.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,32192,22222,160.0,1709.1341245278604,2.561399989644997,17954.369300001417,102626.47328528827,1000,2
1698170274,1000,,Aggregated,276.5,222.3,160.0,1400.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,32454,22437,160.0,1711.7320454181593,2.561399989644997,17954.369300001417,102283.31974486966,1000,2
1698170275,1000,,Aggregated,274.7,219.8,160.0,1400.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,32743,22677,160.0,1708.143942619824,2.561399989644997,17954.369300001417,101838.5035580124,1000,2
1698170276,1000,,Aggregated,277.7,223.4,160.0,1300.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,33028,22907,160.0,1705.457798931233,2.561399989644997,17954.369300001417,101489.9293932421,1000,2
1698170277,1000,,Aggregated,276.5,221.6,160.0,1300.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,33284,23109,160.0,1705.842433072973,2.561399989644997,17954.369300001417,101345.15310659776,1000,2
1698170278,1000,,Aggregated,274.7,219.3,160.0,1300.0,2800.0,3600.0,5200.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,33543,23314,160.0,1705.944203947192,2.561399989644997,17954.369300001417,101050.85743672302,1000,2
1698170279,1000,,Aggregated,273.7,219.0,150.0,1300.0,2800.0,3600.0,5300.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,33827,23537,150.0,1704.2222752209964,2.561399989644997,17954.369300001417,100814.49040707128,1000,2
1698170280,1000,,Aggregated,276.1,221.9,150.0,1300.0,2800.0,3600.0,5300.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,34111,23770,150.0,1708.2436270997837,2.561399989644997,17954.369300001417,100542.94582392776,1000,2
1698170281,1000,,Aggregated,273.2,219.4,150.0,1300.0,2800.0,3600.0,5300.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,34341,23951,150.0,1708.3365629597515,2.561399989644997,17954.369300001417,100321.62287062113,1000,2
1698170282,1000,,Aggregated,273.1,218.4,150.0,1300.0,2800.0,3600.0,5300.0,7700.0,10000.0,12000.0,15000.0,17000.0,18000.0,34656,24207,150.0,1711.4303615160686,2.561399989644997,17954.369300001417,100029.08292936288,1000,2
1698087287,0,,Aggregated,0.0,0.0,,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,1000,3
1698087288,50,,Aggregated,0.0,0.0,890.0,920.0,940.0,950.0,960.0,980.0,980.0,980.0,980.0,980.0,980.0,15,0,890.0,882.874539999951,794.7624999942491,983.9225000032455,191108.7333333333,1000,3
1698087289,150,,Aggregated,0.0,0.0,940.0,1100.0,1100.0,1200.0,1500.0,1600.0,1800.0,1800.0,1800.0,1800.0,1800.0,89,0,940.0,968.6079741574318,97.58649999275804,1798.4561000048416,247191.595505618,1000,3
1698087290,200,,Aggregated,0.0,0.0,880.0,1000.0,1100.0,1100.0,1200.0,1500.0,1600.0,1800.0,1800.0,1800.0,1800.0,136,0,880.0,875.1973860291721,97.58649999275804,1798.4561000048416,278721.5294117647,1000,3
1698087291,250,,Aggregated,23.0,0.0,900.0,1100.0,1100.0,1200.0,1300.0,1400.0,1600.0,1800.0,1800.0,1800.0,1800.0,186,0,900.0,905.1841650537144,97.58649999275804,1798.4561000048416,293046.0,1000,3
1698087292,300,,Aggregated,37.333333,0.0,1000.0,1200.0,1200.0,1300.0,1500.0,1800.0,1800.0,1900.0,2000.0,2000.0,2000.0,236,0,1000.0,1013.5643177967784,97.58649999275804,1956.710200000089,280829.4576271186,1000,3
1698087293,350,,Aggregated,40.25,0.0,1100.0,1200.0,1400.0,1500.0,1900.0,2300.0,2500.0,2700.0,2900.0,2900.0,2900.0,272,0,1100.0,1161.792262500218,97.58649999275804,2896.1934999970254,285382.7757352941,1000,3
1698087294,400,,Aggregated,42.2,0.0,1100.0,1400.0,1700.0,1900.0,2500.0,2700.0,3100.0,3300.0,3900.0,3900.0,3900.0,307,0,1100.0,1333.7204169384063,97.58649999275804,3927.905400007148,287747.52442996745,1000,3
1698087295,450,,Aggregated,42.166667,0.0,1200.0,1700.0,2100.0,2400.0,2900.0,3500.0,3900.0,4000.0,4500.0,4500.0,4500.0,346,4,1200.0,1548.5773575146911,97.58649999275804,4545.5392000003485,272348.0144508671,1000,3
1698087296,500,,Aggregated,40.857143,0.0,1400.0,2200.0,2600.0,2800.0,3400.0,4000.0,4600.0,4900.0,5600.0,5600.0,5600.0,505,129,1400.0,1820.3586332674893,97.58649999275804,5604.994799999986,214389.7564356436,1000,3
1698087297,550,,Aggregated,40.25,0.0,1500.0,2400.0,2800.0,3000.0,3700.0,4500.0,5100.0,5600.0,6300.0,6300.0,6300.0,701,289,1500.0,1914.9814734663496,24.33660000679083,6318.212099999073,169515.68758915833,1000,3
1698087298,600,,Aggregated,42.111111,2.666667,1200.0,2100.0,2700.0,2900.0,3900.0,4900.0,5600.0,5900.0,6800.0,6800.0,6800.0,914,470,1200.0,1756.177012253707,11.251099989749491,6827.763799999957,140719.147702407,1000,3
1698087299,650,,Aggregated,60.2,21.3,1100.0,1800.0,2500.0,2800.0,3900.0,5000.0,5800.0,6300.0,7500.0,7700.0,7700.0,1122,641,1100.0,1623.371329857284,6.051500007743016,7718.7359999952605,125714.8128342246,1000,3
1698087300,700,,Aggregated,79.4,37.2,1100.0,1700.0,2500.0,2800.0,3900.0,5200.0,6300.0,7500.0,8700.0,9000.0,9000.0,1294,769,1100.0,1575.1726607417563,6.051500007743016,8995.345099989208,122422.13446676973,1000,3
1698087301,750,,Aggregated,94.8,53.6,880.0,1500.0,2200.0,2700.0,3800.0,5100.0,6300.0,7600.0,9000.0,9900.0,9900.0,1497,951,880.0,1467.053886105434,6.051500007743016,9919.310899989796,109791.73146292585,1000,3
1698087302,800,,Aggregated,107.5,69.3,810.0,1400.0,2100.0,2600.0,3700.0,5000.0,6500.0,7900.0,9900.0,11000.0,11000.0,1697,1104,810.0,1430.8532713022694,6.051500007743016,10963.86309999798,105396.32940483204,1000,3
1698087303,850,,Aggregated,121.1,84.0,720.0,1300.0,2000.0,2500.0,3700.0,5200.0,6800.0,8500.0,11000.0,11000.0,11000.0,1907,1275,720.0,1392.598999632956,6.051500007743016,10963.86309999798,100342.08704771892,1000,3
1698087304,900,,Aggregated,136.6,101.0,620.0,1300.0,1900.0,2500.0,3600.0,5000.0,6700.0,8500.0,11000.0,11000.0,11000.0,2081,1419,620.0,1335.9593938011233,4.234599997289479,10963.86309999798,96631.2253724171,1000,3
1698087305,950,,Aggregated,150.9,115.6,540.0,1200.0,1800.0,2400.0,3500.0,5000.0,6800.0,8500.0,11000.0,11000.0,11000.0,2319,1606,540.0,1293.1191209141907,4.234599997289479,11381.22180000937,92536.1673134972,1000,3
1698087306,1000,,Aggregated,168.4,132.7,490.0,1200.0,1800.0,2300.0,3500.0,5100.0,6800.0,8500.0,11000.0,11000.0,11000.0,2497,1747,490.0,1276.1424481378,4.234599997289479,11381.22180000937,91613.14817781336,1000,3
1698087307,1000,,Aggregated,177.2,142.1,400.0,1100.0,1700.0,2200.0,3500.0,5000.0,6700.0,8400.0,11000.0,11000.0,11000.0,2722,1933,400.0,1228.5671026818743,4.083899999386631,11479.956700000912,89310.8464364438,1000,3
1698087308,1000,,Aggregated,199.5,163.5,380.0,1100.0,1600.0,2100.0,3500.0,5000.0,6700.0,8400.0,11000.0,12000.0,12000.0,2904,2080,380.0,1204.1264676308697,4.083899999386631,11550.95450000954,88576.68285123968,1000,3
1698087309,1000,,Aggregated,193.8,157.3,380.0,1100.0,1600.0,2100.0,3400.0,5000.0,6700.0,8400.0,11000.0,12000.0,12000.0,3099,2224,380.0,1180.5106215875733,4.083899999386631,11550.95450000954,87128.42626653759,1000,3
1698087310,1000,,Aggregated,195.6,158.2,350.0,1000.0,1600.0,2000.0,3400.0,5000.0,6700.0,8400.0,11000.0,12000.0,12000.0,3292,2376,350.0,1167.28875082013,4.083899999386631,11550.95450000954,87469.79556500608,1000,3
1698087311,1000,,Aggregated,194.3,156.7,330.0,960.0,1500.0,2000.0,3400.0,5000.0,6700.0,8300.0,11000.0,12000.0,12000.0,3492,2527,330.0,1150.209529467312,4.083899999386631,11550.95450000954,86627.87714776632,1000,3
1698087312,1000,,Aggregated,193.9,155.1,310.0,950.0,1500.0,2000.0,3400.0,5000.0,6700.0,8300.0,11000.0,12000.0,12000.0,3673,2658,310.0,1135.5455405934622,4.083899999386631,11550.95450000954,86315.20283147291,1000,3
1698087313,1000,,Aggregated,195.8,157.0,300.0,920.0,1500.0,1900.0,3400.0,5000.0,6800.0,8300.0,11000.0,12000.0,12000.0,3881,2809,300.0,1129.3757567378748,4.083899999386631,11550.95450000954,86590.40891522804,1000,3
1698087314,1000,,Aggregated,194.6,154.3,290.0,900.0,1400.0,1900.0,3400.0,5000.0,6800.0,8300.0,11000.0,12000.0,12000.0,4072,2960,290.0,1115.6399419940135,4.083899999386631,11550.95450000954,86036.54150294696,1000,3
1698087315,1000,,Aggregated,193.5,152.2,280.0,880.0,1400.0,1800.0,3400.0,4900.0,6800.0,8300.0,11000.0,12000.0,12000.0,4270,3118,280.0,1105.1849813348265,4.083899999386631,11550.95450000954,84972.20632318502,1000,3
1698087316,1000,,Aggregated,193.1,149.6,270.0,870.0,1400.0,1800.0,3300.0,4900.0,6800.0,8300.0,11000.0,12000.0,12000.0,4444,3253,270.0,1095.362943361746,4.083899999386631,11550.95450000954,84027.7097209721,1000,3
1698087317,1000,,Aggregated,200.0,155.8,270.0,870.0,1400.0,1800.0,3300.0,4900.0,6800.0,8200.0,11000.0,12000.0,12000.0,4612,3375,270.0,1095.3538744361729,4.083899999386631,11550.95450000954,84348.26300954033,1000,3
1698087318,1000,,Aggregated,191.3,147.2,290.0,870.0,1400.0,1800.0,3300.0,4900.0,6800.0,8200.0,11000.0,12000.0,12000.0,4802,3511,290.0,1092.635151186947,4.083899999386631,11550.95450000954,84064.79466888796,1000,3
1698087319,1000,,Aggregated,191.4,147.4,290.0,850.0,1400.0,1800.0,3300.0,4900.0,6800.0,8200.0,11000.0,12000.0,12000.0,4973,3641,290.0,1087.2525695153397,4.083899999386631,11550.95450000954,84648.40217172733,1000,3
1698087320,1000,,Aggregated,187.2,142.5,290.0,840.0,1300.0,1800.0,3300.0,4900.0,6800.0,8200.0,11000.0,12000.0,12000.0,5165,3795,290.0,1079.7535535333732,4.083899999386631,11550.95450000954,84257.0844143272,1000,3
1698087321,1000,,Aggregated,187.8,141.8,290.0,830.0,1300.0,1800.0,3300.0,4800.0,6800.0,8300.0,11000.0,12000.0,12000.0,5361,3939,290.0,1077.591301604156,4.083899999386631,11550.95450000954,84468.01380339489,1000,3
1698087322,1000,,Aggregated,186.1,140.9,290.0,820.0,1300.0,1800.0,3300.0,4900.0,6900.0,8300.0,11000.0,12000.0,12000.0,5534,4068,290.0,1079.2072133176523,4.083899999386631,11550.95450000954,85401.81658836285,1000,3
1698087323,1000,,Aggregated,184.7,139.3,280.0,800.0,1300.0,1800.0,3300.0,4900.0,7000.0,8300.0,11000.0,12000.0,12000.0,5727,4218,280.0,1074.5567954076653,4.083899999386631,11550.95450000954,85033.12868866771,1000,3
1698087324,1000,,Aggregated,184.6,139.1,270.0,780.0,1300.0,1800.0,3200.0,4800.0,7000.0,8300.0,11000.0,12000.0,12000.0,5940,4394,270.0,1060.943638434266,4.083899999386631,11550.95450000954,84587.86245791246,1000,3
1698087326,1000,,Aggregated,184.8,139.9,260.0,770.0,1300.0,1800.0,3200.0,4800.0,6900.0,8300.0,11000.0,12000.0,12000.0,6123,4532,260.0,1053.155167793504,4.083899999386631,11550.95450000954,84510.07675975829,1000,3
1698087327,1000,,Aggregated,184.6,141.5,250.0,750.0,1300.0,1800.0,3200.0,4800.0,7100.0,8400.0,11000.0,12000.0,12000.0,6330,4701,250.0,1050.0262808056257,4.083899999386631,11550.95450000954,84477.96240126382,1000,3
1698087328,1000,,Aggregated,183.6,140.1,250.0,740.0,1300.0,1800.0,3200.0,4800.0,7100.0,8400.0,11000.0,12000.0,12000.0,6524,4850,250.0,1044.101745815384,4.083899999386631,11550.95450000954,83529.60806253832,1000,3
1698087329,1000,,Aggregated,183.6,140.1,250.0,760.0,1300.0,1800.0,3300.0,5200.0,8300.0,10000.0,30000.0,30000.0,30000.0,6774,5059,250.0,1265.9199007380205,4.083899999386631,30173.340999986976,82830.08547387068,1000,3
1698087330,1000,,Aggregated,189.9,146.8,250.0,780.0,1400.0,1900.0,3500.0,5900.0,11000.0,30000.0,30000.0,30000.0,30000.0,7051,5288,250.0,1570.1533667138326,4.083899999386631,30173.340999986976,81807.22620904836,1000,3
1698087331,1000,,Aggregated,195.9,153.8,260.0,800.0,1400.0,1900.0,3700.0,6700.0,30000.0,30000.0,30000.0,30000.0,30000.0,7309,5512,260.0,1792.5171934463071,4.083899999386631,30306.775399993057,80522.59515665617,1000,3
1698087332,1000,,Aggregated,206.1,163.5,260.0,810.0,1400.0,1900.0,3800.0,7200.0,30000.0,30000.0,30000.0,30000.0,30000.0,7503,5677,260.0,1894.8269827934116,4.083899999386631,30375.48969998897,79408.15886978542,1000,3
1698087333,1000,,Aggregated,212.4,170.1,260.0,810.0,1400.0,2000.0,4000.0,8300.0,30000.0,30000.0,30000.0,30000.0,30000.0,7799,5935,260.0,2107.584074496593,4.083899999386631,30473.271299997577,78309.09193486345,1000,3
1698087334,1000,,Aggregated,212.1,172.0,260.0,830.0,1500.0,2000.0,4200.0,9100.0,30000.0,30000.0,30000.0,30000.0,30000.0,8028,6123,260.0,2256.148826469709,4.083899999386631,30473.271299997577,77778.78114100648,1000,3
1698087335,1000,,Aggregated,224.4,185.3,260.0,830.0,1500.0,2100.0,4300.0,9200.0,30000.0,30000.0,31000.0,31000.0,31000.0,8168,6233,260.0,2276.5238053500043,4.083899999386631,30830.18629999424,77993.49534769834,1000,3
1698087336,1000,,Aggregated,229.3,189.9,300.0,900.0,1600.0,2200.0,4800.0,30000.0,30000.0,31000.0,31000.0,31000.0,31000.0,8496,6509,300.0,2570.0902801081293,4.083899999386631,31363.37010000716,77925.01118173258,1000,3
1698087337,1000,,Aggregated,218.6,181.3,310.0,930.0,1600.0,2200.0,5000.0,30000.0,30000.0,31000.0,31000.0,31000.0,31000.0,8689,6676,310.0,2704.765849153948,4.083899999386631,31363.37010000716,76945.2421452411,1000,3
1698087338,1000,,Aggregated,213.1,175.4,300.0,910.0,1600.0,2200.0,4900.0,30000.0,30000.0,31000.0,31000.0,31000.0,31000.0,8893,6853,300.0,2657.6240029122746,4.083899999386631,31363.37010000716,75935.27122455864,1000,3
1698087339,1000,,Aggregated,231.6,194.7,300.0,900.0,1600.0,2200.0,4900.0,30000.0,30000.0,31000.0,31000.0,31000.0,31000.0,9044,6966,300.0,2633.8833285381306,4.083899999386631,31363.37010000716,75828.38257408226,1000,3
